,Client Numbers,Client Names
2684,7196332494,McVay Foot & Ankle
2685,7197768010,McVay Foot & Ankle
2686,7197765000,McVay Foot & Ankle
2687,7193653300,McVay Foot & Ankle
2688,2125293788,ME Medical P.C.
2689,8882920010,Meah ASC Management 
2690,7134368171,Meah ASC Management 
2691,9792920033,Meah ASC Management 
2692,9739434300,MECCA INTEGRATED MEDICAL CENTER
2693,7043366500,Mecklenburg County Public Health
2694,7043364700,Mecklenburg County Public Health
2695,7043366500,Mecklenburg County Public Health - Training
2696,7303364700,Mecklenburg County Public Health - Training
2697,7043340600,Mecklenburg Heart Specialists
2698,7043844000,Mecklenburg Heart Specialists
2699,7043045000,Mecklenburg Heart Specialists
2700,7043771674,Mecklenburg Heart Specialists
2701,7188070867,Medical One Office P.C.
2702,6464905475,Medical One Office P.C.
2703,6463573155,Medical One Office P.C.
2704,7188010867,Medical One Office P.C.
2705,5617400545,Medical Specialist of the Palm Beaches
2706,2125096200,"MediPro, Inc MD PC Training"
2707,7705555555,"MediPro, Inc MD PC Training"
2708,7709533546,"MediPro, Inc MD PC Training"
2709,8142265600,Melissa Riley D.C.
2710,2126823753,Meng Kao Tseng MD LLP
2711,6099176259,Mercer County Division of Public Health
2712,6607483630,Mercer County Health Department
2713,6066930343,Mercy Clinic of Jackson
2714,3474244996,Metropolis Pain Medicine PLLC
2715,2122543570,Metropolis Pain Medicine PLLC
2716,2122317778,Metropolis Pain Medicine PLLC
2717,3472526732,Metropolis Pain Medicine PLLC
2718,5027414905,Metropolitan Ankle and Foot Center
2719,5025874099,Metropolitan Ankle and Foot Center
2720,5028974907,Metropolitan Ankle and Foot Center
2721,2125355888,Metropolitan Urology PLLC
2722,2143967575,Metzger Medical
2723,4129204200,Meyers Professional Group
2724,3058222330,MGO PROFESSIONAL HEALTH CO
2725,2123880767,"MHH Clinical Services, PLLC"
2726,2148267300,"Michael D. Grant, M.D.,PA"
2727,7322454804,Michael J. Fanizzo DC
2728,2129863330,"Michael J. Faust, M.D."
2729,7725627777,Michaela G. Scott M.D. & Assoc - dba - Indian River Hematology & Oncology
2730,5402883335,"Michelle Campbell MD, PC"
2731,8144560846,"Michelle M Domowicz, MA"
2732,5742955900,"MICHIANA INTERNAL MEDICINE,PC"
2733,5742931550,"MICHIANA INTERNAL MEDICINE,PC"
2734,5745222020,"MICHIANA INTERNAL MEDICINE,PC"
2735,5745232750,"MICHIANA INTERNAL MEDICINE,PC"
2736,5746477188,"MICHIANA INTERNAL MEDICINE,PC"
2737,5742942621,"MICHIANA INTERNAL MEDICINE,PC"
2738,5746824511,"MICHIANA INTERNAL MEDICINE,PC"
2739,5745463494,"MICHIANA INTERNAL MEDICINE,PC"
2740,2489874877,Michigan Mental Wellness PLLC
2741,7327453100,Middlesex County Office of Health Services
2742,9545650875,"Midland Medical Broward,  Inc. "
2743,9543751276,"Midland Medical Broward,  Inc. "
2744,2127538839,"Midtown Ob/Gyn, P.C."
2745,2122637300,"Midtown Ob/Gyn, P.C."
2746,6189395979,"Midwest Vascular & General Surgery, Inc."
2747,3149939229,"Midwest Vascular & General Surgery, Inc."
2748,5734385451,"Midwest Vascular & General Surgery, Inc."
2749,6188264581,"Midwest Vascular & General Surgery, Inc."
2750,6189391101,"Midwest Vascular & General Surgery, Inc."
2751,5734687054,"Midwest Vascular & General Surgery, Inc."
2752,3147752264,"Midwest Vascular & General Surgery, Inc."
2753,3148787150,"Midwest Vascular & General Surgery, Inc."
2754,3144341500,"Midwest Vascular & General Surgery, Inc."
2755,3149965000,"Midwest Vascular & General Surgery, Inc."
2756,3149969100,"Midwest Vascular & General Surgery, Inc."
2757,3149848860,"Midwest Vascular & General Surgery, Inc."
2758,3149669698,"Midwest Vascular & General Surgery, Inc."
2759,3149953990,"Midwest Vascular & General Surgery, Inc."
2760,5737566451,"Midwest Vascular & General Surgery, Inc."
2761,7189469070,Mihail Medvedovsky Phy PC
2762,7244384000,Miller Family Chiropractic
2763,7186301310,Mind & Body Wellness Medical Center
2764,7182049720,Mind & Body Wellness Medical Center
2765,3042353570,Mingo County Health Department
2766,8142663314,"Miscoe Chiropractic Clinic, P.C."
2767,8149991114,"Miscoe Chiropractic Clinic, P.C."
2768,8652981500,"Mission Mobile Medical Care M3C, LLC"
2769,8654834385,"Mission Mobile Medical Care M3C, LLC"
2770,8654829295,"Mission Mobile Medical Care M3C, LLC"
2771,9312979943,"Mission Mobile Medical Care M3C, LLC"
2772,8652945489,"Mission Mobile Medical Care M3C, LLC"
2773,8654441451,"Mission Mobile Medical Care M3C, LLC"
2774,8653763030,"Mission Mobile Medical Care M3C, LLC"
2775,8653921301,"Mission Mobile Medical Care M3C, LLC"
2776,8657769917,"Mission Mobile Medical Care M3C, LLC"
2777,8654104341,"Mission Mobile Medical Care M3C, LLC"
2778,8656903411,"Mission Mobile Medical Care M3C, LLC"
2779,8448963704,"Mission Mobile Medical Care M3C, LLC"
2780,8652340291,"Mission Mobile Medical Care M3C, LLC"
2781,8562146623,"Mission Mobile Medical Care M3C, LLC"
2782,8654816009,"Mission Mobile Medical Care M3C, LLC"
2783,8654441294,"Mission Mobile Medical Care M3C, LLC"
2784,9312773523,"Mission Mobile Medical Care M3C, LLC"
2785,9312773511,"Mission Mobile Medical Care M3C, LLC"
2786,8653394422,"Mission Mobile Medical Care M3C, LLC"
2787,8658300242,"Mission Mobile Medical Care M3C, LLC"
2788,8652336454,"Mission Mobile Medical Care M3C, LLC"
2789,5736832191,Mississippi County Health Department
2790,5736495502,Mississippi County Health Department
2791,4062584286,Missoula City-County Health Department
2792,6604256324,Missouri DB Set
2793,2143612277,"Mitchell Huebner, MD, PLLC"
2794,3304155387,Mobile Healthcare Solutions
2795,9045709404,Mobile Medical
2796,1854061317,Mobile Ultrasound Services
2797,9706294001,Moffat County Public Health Department
2798,9547987114,"Mohamad El Kassem, LLC"
2799,9548805553,"Mohamad El Kassem, LLC"
2800,5619887100,"Mohamad El Kassem, LLC"
2801,9547330655,"Mohamad El Kassem, LLC"
2802,8665446741,"Mohamad El Kassem, LLC"
2803,5614533501,"Mohamad El Kassem, LLC"
2804,9547227001,"Mohamad El Kassem, LLC"
2805,9547718400,"Mohamad El Kassem, LLC"
2806,8008515101,"Mohamad El Kassem, LLC"
2807,9545635711,"Mohamad El Kassem, LLC"
2808,9547229330,"Mohamad El Kassem, LLC"
2809,9547396233,"Mohamad El Kassem, LLC"
2810,8008815101,"Mohamad El Kassem, LLC"
2811,9547817741,"Mohamad El Kassem, LLC"
2812,8478791049,MOHAMMED SHAKAIB MD SC
2813,8474375500,MOHAMMED SHAKAIB MD SC
2814,8478432000,MOHAMMED SHAKAIB MD SC
2815,6305458000,MOHAMMED SHAKAIB MD SC
2816,8476181000,MOHAMMED SHAKAIB MD SC
2817,8477429800,MOHAMMED SHAKAIB MD SC
2818,8444663436,MOHAMMED SHAKAIB MD SC
2819,2242383211,MOHAMMED SHAKAIB MD SC
2820,2247702408,MOHAMMED SHAKAIB MD SC
2821,8478840011,MOHAMMED SHAKAIB MD SC
2822,8004246589,MOHAMMED SHAKAIB MD SC
2823,2036922180,"Monica Jain & Associates, LLC"
2824,7327395925,Monmouth Surgical Specialists
2825,9734297600,Monmouth Surgical Specialists
2826,3045985119,Monongalia County Health Department Clinical Services
2827,9734297600,Montclair Surgical Associates
2828,5735642495,Montgomery County (MO) Health Department
2829,9105721393,Montgomery County Health Department
2830,4073521303,"Moon Family Practice, LLC."
2831,3215945656,"Moon Family Practice, LLC."
2832,4076291100,"Moon Family Practice, LLC."
2833,4079351235,"Moon Family Practice, LLC."
2834,4077728708,"Moon Family Practice, LLC."
2835,4076475008,"Moon Family Practice, LLC."
2836,4078543100,"Moon Family Practice, LLC."
2837,4078727022,"Moon Family Practice, LLC."
2838,4073524632,"Moon Family Practice, LLC."
2839,4079310487,"Moon Family Practice, LLC."
2840,4078983969,"Moon Family Practice, LLC."
2841,4078709336,"Moon Family Practice, LLC."
2842,4075390535,"Moon Family Practice, LLC."
2843,4076443532,"Moon Family Practice, LLC."
2844,4076452402,"Moon Family Practice, LLC."
2845,4077405284,"Moon Family Practice, LLC."
2846,4074781368,"Moon Family Practice, LLC."
2847,4079359013,"Moon Family Practice, LLC."
2848,4078462252,"Moon Family Practice, LLC."
2849,3216380491,"Moon Family Practice, LLC."
2850,9109473300,Moore County Health Department
2851,5733785438,MORGAN COUNTY HEALTH CENTER
2852,2129881821,"Morton M. Teich, M.D., P.C."
2853,8438367022,Moss Creek Sport and Spine Promp Care 
2854,9722261889,Mounir Mekhail MD PA
2855,2144991535,Mounir Mekhail MD PA
2856,6092670221,Mount Holly Surgical Supply
2857,9734852332,MOUNT PROSPECT HEALTH CENTER PA
2858,9146997200,Mount Vernon Neighborhood Health Center
2859,9149684898,Mount Vernon Neighborhood Health Center
2860,9149897600,Mount Vernon Neighborhood Health Center
2861,9149632626,Mount Vernon Neighborhood Health Center
2862,9146325000,Mount Vernon Neighborhood Health Center
2863,9146648000,Mount Vernon Neighborhood Health Center
2864,9149644444,Mount Vernon Neighborhood Health Center
2865,9146810600,Mount Vernon Neighborhood Health Center
2866,9143787000,Mount Vernon Neighborhood Health Center
2867,9146686828,Mount Vernon Neighborhood Health Center
2868,9146994860,Mount Vernon Neighborhood Health Center
2869,9149491000,Mount Vernon Neighborhood Health Center
2870,9142314227,Mount Vernon Neighborhood Health Center
2871,9146817181,Mount Vernon Neighborhood Health Center
2872,9145135156,Mount Vernon Neighborhood Health Center
2873,6812058610,"Mountaineer Cardiology, PLLC "
2874,3043885432,"Mountaineer Cardiology, PLLC "
2875,3047663774,"Mountaineer Cardiology, PLLC "
2876,3043476730,"Mountaineer Cardiology, PLLC "
2877,6182442525,"Mt. Vernon Heart Institute, Ltd."
2878,6188994600,"Mt. Vernon Heart Institute, Ltd."
2879,8637631917,"MUHAMMAD A. CHAUDHARY,M.D.,P.A."
2880,8637632151,"MUHAMMAD A. CHAUDHARY,M.D.,P.A."
2881,7725970061,"Muhammad K. Syed, MD PA"
2882,8009999755,"Muhammad K. Syed, MD PA"
2883,8638243480,"Muhammad K. Syed, MD PA"
2884,8637632151,"Muhammad K. Syed, MD PA"
2885,8637632226,"Muhammad K. Syed, MD PA"
2886,9285560707,Munderloh Integrated Medical
2887,2127255225,"Munro Levitzky, MD"
2888,2126880813,Murray Orbuch MD
2889,2129793237,Murray Orbuch MD
2890,8008271799,Murray Orbuch MD
2891,6019829826,"Muscle and Nerve, PA"
2892,6013519357,"Muscle and Nerve, PA"
2893,6013761963,"Muscle and Nerve, PA"
2894,6019681000,"Muscle and Nerve, PA"
2895,2124804062,"MXBowen, Physician P.C."
2896,9045709404,My Choice Housecalls
2897,3057056688,"My Family Doctor, PA"
2898,7894653212,MYU critical care faculty group practice
2899,2122136230,MYU critical care faculty group practice
2900,2124728676,Nancy Lebowitz
2901,3477321357,Nancy Lebowitz
2902,8143627714,"NANCY M. FUHRMAN, D.C."
2903,2395978000,"NAPLES URGENT CARE, PL"
2904,6035894500,Nashua Public Health Dept
2905,6153216100,Nashville Vascular and Vein Institute PLLC
2906,2707704500,Nashville Vascular and Vein Institute PLLC
2907,7246952525,Natural Wellness Center
2908,6196005309,Navarro Pain Control Group Inc.
2909,6195025800,Navarro Pain Control Group Inc.
2910,6196917000,Navarro Pain Control Group Inc.
2911,6194704321,Navarro Pain Control Group Inc.
2912,6194254209,Navarro Pain Control Group Inc.
2913,6196863434,Navarro Pain Control Group Inc.
2914,9702294653,NBB Wellness Clinic
2915,9703055570,NBB Wellness Clinic
2916,6466407687,"Neal Lewin,M.D."
2917,7853642670,NEK Multi County Health Depts Inc
2918,7857422505,NEK Multi County Health Depts Inc
2919,9133675152,NEK Multi County Health Depts Inc
2920,7857427192,NEK Multi County Health Depts Inc
2921,7186254100,Nelson Menezes Vascular Specialist
2922,7182506237,Nelson Menezes Vascular Specialist
2923,7329983336,Neptune Adult Medicine
2924,7322821910,Neptune Adult Medicine
2925,7329883336,Neptune Pediatrics
2926,3855012433,Neuragenex Treatment Centers (UT)
2927,3855012433,Neuragenex Treatment Centers GA
2928,3855012433,Neuragenex Treatment Centers IL
2929,3855012433,Neuragenex Treatment Centers TN
2930,3855012433,Neuragenex Treatment Centers TX
2931,3612035315,Neuragenex Treatment Centers TX
2932,9174941347,NEURO-EDX PA
2933,7182920100,NEW BERN SURGICAL ASSOCIATES
2934,2526338111,NEW BERN SURGICAL ASSOCIATES
2935,2526332000,NEW BERN SURGICAL ASSOCIATES
2936,2526332081,NEW BERN SURGICAL ASSOCIATES
2937,8305325400,"New Braunfels PM&R Physicians, PLLC"
2938,8456348877,NEW CITY CHIROPRACTIC CENTER
2939,8775018505,NEW CITY CHIROPRACTIC CENTER
2940,8608003376,"New Hampshire Derm Clinic, PLLC"
2941,9784662295,"New Hampshire Derm Clinic, PLLC"
2942,9107983500,New Hanover County Health and Human Services
2943,9107986400,New Hanover County Health and Human Services
2944,7144329090,"New Hope Hematology Oncology Consultants, Inc."
2945,8042233608,New Kent Pediatrics
2946,6184167738,"New Leaf Behavioral Health, PLLC"
2947,8608868345,"New London County Orthopedic Surgery, P.C"
2948,8177072798,New Merveille LLC
2949,8002299581,New Orleans NeuroRadiosurgery Center LLC
2950,9172612061,"New York Minimally Invasive Surgery, PLLC"
2951,7183324409,"New York Minimally Invasive Surgery, PLLC"
2952,7324146809,NEW YOU MEDISPA
2953,2159236080,"NGOC AN PHAN,MD"
2954,9176963352,"Nicola Burg, LCSW"
2955,9734297600,NJ Weight Loss Doctors
2956,7327395925,NJ Weight Loss Doctors
2957,6099783202,NJ Weight Loss Doctors
2958,7329520444,NJ Weight Loss Doctors
2959,2017754566,NJ WOMENS WELLNESS CENTER LLC
2960,2019679191,NJ WOMENS WELLNESS CENTER LLC
2961,8775018505,NJ WOMENS WELLNESS CENTER LLC
2962,6108283943,Norristown Chiropractic Center
2963,3603702873,"North Cascade Oncology (dba of Bellingham Radiation Oncology, PLLC)"
2964,8584574040,North County Orthopedic Medical Group
2965,9735957500,NORTH JERSEY DIAGNOSTICS CENTER LLC
2966,2525345841,NORTHAMPTON COUNTY HEALTH DEPARTMENT
2967,9705223741,Northeast Colorado Health Department
2968,9708674918,Northeast Colorado Health Department
2969,9708542717,Northeast Colorado Health Department
2970,9704742619,Northeast Colorado Health Department
2971,9703456562,Northeast Colorado Health Department
2972,9708483811,Northeast Colorado Health Department
2973,5167508000,NORTHEAST PRIMARY CARE PHYSICIANS
2974,6314501400,NORTHEAST PRIMARY CARE PHYSICIANS
2975,7328270800,"NORTHEAST SPINE & WELLNESS, LLC"
2976,9737797210,"NORTHEAST SPINE & WELLNESS, LLC"
2977,2013309090,"NORTHEAST SPINE & WELLNESS, LLC"
2978,6702348951,Northern Marianas Oncology Center/Commonwealth Healthcare Corporation(CHCC)
2979,7182897900,Norwegian Christian Home and Health Center
2980,7182322322,Norwegian Christian Home and Health Center
2981,8458009305,"NP FAMILY HEALTH VISITS & NP ADULT HEALTH VISITS, PLLC"
2982,8458009305,"NP VISITS OF NEW JERSEY, LLC"
2983,7182371596,"NSS MEDICAL SERVICES, PLLC"
2984,6263449742,Nuna Behavioral Healthcare
2985,9739207342,Nutley Vascular Clinic
2986,2128671020,"NY Medical Skin Solutions, PLLC"
2987,7189451200,"NY Medical Skin Solutions, PLLC"
2988,7184716000,"NY Medical Skin Solutions, PLLC"
2989,7183802727,"NY Medical Skin Solutions, PLLC"
2990,7184717400,"NY Medical Skin Solutions, PLLC"
2991,7187460400,"NY Medical Skin Solutions, PLLC"
2992,9145761202,"NY Medical Skin Solutions, PLLC"
2993,7184717700,"NY Medical Skin Solutions, PLLC"
2994,9149661300,"NY Medical Skin Solutions, PLLC"
2995,9146990800,"NY Medical Skin Solutions, PLLC"
2996,7185479300,"NY Medical Skin Solutions, PLLC"
2997,7183272700,"NY Medical Skin Solutions, PLLC"
2998,7182350900,"NY Medical Skin Solutions, PLLC"
2999,7189961500,"NY Medical Skin Solutions, PLLC"
3000,2128667783,NY RENAL CARE PC
3001,9146433879,NY RENAL CARE PC
3002,2123486638,NY RENAL CARE PC
3003,9142356878,NY RENAL CARE PC
3004,9146325000,NY RENAL CARE PC
3005,2126633600,NY RENAL CARE PC
3006,7187920470,NY RENAL CARE PC
3007,4048518000,NY RENAL CARE PC
3008,2484944444,Oakland Macomb Cancer Specialists
3009,2016519100,Oakland Spine and Physical Therapy
3010,7323419700,Ocean County Health Department
3011,6094148732,Ocean County Health Department
3012,7323495367,Ocean County Health Department
3013,7324581700,Ocean County Health Department
3014,7324772700,Ocean County Health Department
3015,6095979481,Ocean County Health Department
3016,6096079800,Ocean County Health Department
3017,7186355599,OCEANA VASCULAR
3018,3234626004,"Ocular Prosthetics, Inc."
3019,2014343997,Old Bergen Pediatrics PA
3020,2159698446,"OLEG VOLCHONOK, MD"
3021,8564886500,"OLEG VOLCHONOK, MD"
3022,2153556000,"OLEG VOLCHONOK, MD"
3023,2159473000,"OLEG VOLCHONOK, MD"
3024,2158312000,"OLEG VOLCHONOK, MD"
3025,2676846047,"OLEG VOLCHONOK, MD"
3026,2158562700,"OLEG VOLCHONOK, MD"
3027,2157222300,"OLEG VOLCHONOK, MD"
3028,2157081200,"OLEG VOLCHONOK, MD"
3029,2152142800,"OLEG VOLCHONOK, MD"
3030,2159384000,"OLEG VOLCHONOK, MD"
3031,2155992600,"OLEG VOLCHONOK, MD"
3032,2155792004,"OLEG VOLCHONOK, MD"
3033,7183828282,Olena Dotsenko Medical PC
3034,7183008442,Olena Dotsenko Medical PC
3035,7172448504,OM Medical Group
3036,8183461773,"Omid S. Shaye, M.D., A Medical Corporation"
